1.724262811620146990e+09,3.876448217219780057e-01,1.323561485602439778e-03,1.182930746070829375e-01,9.285996242801955762e-04
1.724262932989799738e+09,3.720566905475111152e-01,1.361358616010469860e-03,1.185412223828685163e-01,9.082599702371420584e-04
1.724263051822131157e+09,3.840813124073524376e-01,1.347542996731553380e-03,1.198817017023321579e-01,9.219969463408661439e-04
1.724263173542668104e+09,3.890166166179818696e-01,1.402542834852601224e-03,1.198433000972479734e-01,9.617112184612599006e-04
1.724263292726842880e+09,3.858618686470616232e-01,1.548379483178564985e-03,1.186997697975840788e-01,8.280602085946238162e-04
1.724263413429306507e+09,3.835734053651475017e-01,1.349040463907813557e-03,1.196457522154219522e-01,9.151466303806616610e-04
1.724263532553143978e+09,3.850430856857148254e-01,1.231657502239200900e-03,1.200969238849742549e-01,8.096966919324158178e-04
1.724263651886559725e+09,3.892466104836406759e-01,1.488337652533366050e-03,1.209490226506373944e-01,8.320817497751495503e-04
1.724263772142599583e+09,3.900058591113221840e-01,1.319692991638089048e-03,1.220036283645649366e-01,9.574962410138849111e-04
1.724263892368438005e+09,3.841064365701503114e-01,1.413461407123714486e-03,1.188060399718606636e-01,8.840514860596682730e-04
1.724264012070553541e+09,3.886639365063846996e-01,1.449665498653369402e-03,1.190642901840520546e-01,7.587414837724382926e-04
1.724264132738440275e+09,3.903426386444269758e-01,1.175438824308303043e-03,1.189491648998651507e-01,9.495242257647293783e-04
1.724264253325215816e+09,3.955939428652506251e-01,1.401321240718244243e-03,1.208151170317774831e-01,6.889500522089092019e-04
1.724264372205527782e+09,3.953032142039779040e-01,1.292129600066943985e-03,1.209813391331000798e-01,9.695080646174632916e-04
1.724264491709141731e+09,3.893868364911090008e-01,1.438419866751153081e-03,1.239597743738844043e-01,9.068310186603998095e-04
1.724264612082793951e+09,3.909266587003171756e-01,1.442944510851420668e-03,1.222679737491949858e-01,8.085197680991304710e-04
1.724264731519524097e+09,3.950771161590522218e-01,1.354137109991477564e-03,1.207477948390302952e-01,1.001642305105742608e-03
1.724264852381552458e+09,3.881001715591360646e-01,1.616225628448214689e-03,1.212452486685109548e-01,9.416889299944056907e-04
1.724264972797317743e+09,3.977619112334406237e-01,1.413326620708966986e-03,1.227182952186361281e-01,9.130281631791694772e-04
1.724265093510030031e+09,4.051318447701669490e-01,1.473098367505208499e-03,1.224304034083419368e-01,9.332164581228703185e-04
1.724265212441239834e+09,4.105706367030876325e-01,1.536978378050276890e-03,1.216904661359915901e-01,7.860939950384741122e-04
1.724265332205082655e+09,3.995880299672526226e-01,1.287308112373725588e-03,1.222851104498806490e-01,8.727368237452543410e-04
1.724265451747074842e+09,4.019425379649742003e-01,1.311883811741044624e-03,1.205423318171196384e-01,8.798609408157413887e-04
1.724265572818839312e+09,4.044834309976291231e-01,1.520792360285992424e-03,1.208854284083164810e-01,1.079135841136845018e-03
1.724265692239086628e+09,4.147954069159692780e-01,1.187390484892124906e-03,1.228759383220528884e-01,8.250861121195748491e-04
1.724265812055113316e+09,4.092706035025744371e-01,1.134236243138167640e-03,1.225231392206015263e-01,8.897333631607646717e-04
1.724265931298511267e+09,4.056011034226443823e-01,1.291025564552243177e-03,1.221514661219700454e-01,7.849958524544509153e-04
1.724266051698593616e+09,4.019362461618489757e-01,1.609851625599884864e-03,1.212560660004231988e-01,7.739294302008947876e-04
1.724266172659016848e+09,4.104112060570210829e-01,1.206238969697859004e-03,1.231105332391845414e-01,9.619173102169286012e-04
1.724266292280279636e+09,4.131141848052199972e-01,1.182049285049140445e-03,1.224393678236198185e-01,8.210663443396767425e-04
1.724266412874536514e+09,4.095610762319330522e-01,1.381128840757459009e-03,1.210246820894478326e-01,8.338994337948299517e-04
1.724266532337798357e+09,4.065866853483993681e-01,1.479603759586585379e-03,1.225962549997951789e-01,9.302170598822561646e-04
1.724266652618190050e+09,4.088014292526419013e-01,1.262197229733075720e-03,1.235784813546872835e-01,9.130642550118837865e-04
1.724266772411513805e+09,4.099445015334133857e-01,1.120338142163001009e-03,1.218146782827591729e-01,7.926618452388925007e-04
1.724266892475623369e+09,4.136679386400176073e-01,1.127614480471164247e-03,1.217783410233048424e-01,8.638857662106637098e-04
1.724267013199083090e+09,4.071036294656852350e-01,1.422526105726496263e-03,1.221915199425120946e-01,9.346444294213021109e-04
1.724267131458350182e+09,4.019350891317398089e-01,1.317950202235966713e-03,1.253399585148095852e-01,8.754051129692136260e-04
1.724267252914006710e+09,4.077046338427107730e-01,1.438367386063442790e-03,1.226498960427375995e-01,6.723130950596845285e-04
1.724267371257247686e+09,4.140098214650401176e-01,1.288448263665347565e-03,1.232109406003411844e-01,9.676812903131680032e-04
1.724267492148343086e+09,4.141698632279238179e-01,1.252004124948357137e-03,1.224293542840306781e-01,9.877814484254648052e-04
1.724267612735723019e+09,4.063926842619339785e-01,1.462105889231961071e-03,1.235116644374884554e-01,9.556859741886901752e-04
1.724267732155204535e+09,4.185356509356403243e-01,1.390427006917929840e-03,1.232018960724712148e-01,8.804068854796022123e-04
1.724267852672860622e+09,4.155991378475513143e-01,1.298111370723612846e-03,1.226880762348052378e-01,8.304272243537039189e-04
1.724267973311773539e+09,4.084251884208837113e-01,1.372853761381819622e-03,1.232705920773557728e-01,8.811734607389663625e-04
1.724268092716382980e+09,4.026864284440022645e-01,1.307754659080079523e-03,1.225429596442136337e-01,9.398181864107661970e-04
1.724268213040843725e+09,4.096050193445752163e-01,1.376060587933441428e-03,1.228695444638015499e-01,8.288854862319896925e-04
1.724268331768700123e+09,4.135585711483344973e-01,1.157007237263648009e-03,1.244522056157172513e-01,9.656095566430969359e-04
1.724268452703866005e+09,4.115271490998136938e-01,1.396967737366924507e-03,1.239710079193836745e-01,9.129744530537885943e-04
1.724268573225691080e+09,4.060310184044514936e-01,1.349328863903165266e-03,1.213396509199825696e-01,8.448932778510700493e-04
1.724268692983159781e+09,4.104053690172284052e-01,1.197871282975370008e-03,1.214843616878148458e-01,8.543757027270606694e-04
1.724268811289262295e+09,4.107053577427509650e-01,1.561950254509711800e-03,1.240813834135450766e-01,8.405635298074623420e-04
1.724268932204411507e+09,4.036547830827408867e-01,1.262391955659655654e-03,1.235004984367825270e-01,8.855266035558250880e-04
1.724269052252403021e+09,4.081662095822054526e-01,1.456492925876780396e-03,1.247254433352894681e-01,7.247056017418378572e-04
1.724269172837670803e+09,4.153282439921326397e-01,1.288091362020355856e-03,1.232779731408621821e-01,9.433708166240823909e-04
1.724269292482128620e+09,4.089365628830418098e-01,1.320180568279045140e-03,1.205958362859131938e-01,8.808568592454343090e-04
1.724269413213189602e+09,4.046588997985494651e-01,1.540571816440519702e-03,1.214682810659766798e-01,8.713968273597234599e-04
1.724269531787448883e+09,4.123005323746864459e-01,1.263613965854559111e-03,1.209864994075498384e-01,8.832386066242965336e-04
1.724269652481159687e+09,4.061595527205493217e-01,1.369016821224009394e-03,1.227674949735483578e-01,8.319005744848950940e-04
1.724269772780997992e+09,4.081622993728232229e-01,1.444320245618462440e-03,1.226727536243476802e-01,7.060574780879748684e-04
1.724269893036865950e+09,4.077274641726956195e-01,1.294700760099742887e-03,1.229926617792167221e-01,7.793196160891346751e-04
1.724270012618391275e+09,4.114373124336938581e-01,1.303756023322948706e-03,1.232380036279362989e-01,8.190385573798330578e-04
1.724270133187748194e+09,4.123299345918888248e-01,1.339644493712751749e-03,1.218129104827481018e-01,9.716564140861759340e-04
1.724270251809299707e+09,4.034180584940968428e-01,1.412837680380150344e-03,1.226919399606624939e-01,8.246014791736691694e-04
1.724270373291563272e+09,4.116066995948958196e-01,1.144371982302765534e-03,1.233817415325287742e-01,7.650412688671588387e-04
1.724270492980856657e+09,4.136369248793024256e-01,1.320706455972744204e-03,1.224872401175319814e-01,9.512770709171325650e-04
1.724270611985456467e+09,4.092655529819385629e-01,1.503069426284173648e-03,1.235382128618565251e-01,7.897621220425395452e-04
